time_period,time_identifier,geographic_level,country_code,country_name,region_name,region_code,old_la_code,la_name,new_la_code,setting_type,placement_reason,number_of_placements,denominator,perc_placements
202021,Academic year,Local authority,E92000001,England,North West,E12000002,344,Wirral,E08000015,Total,Mental health need,13,131,9.923664122
202021,Academic year,Local authority,E92000001,England,North West,E12000002,344,Wirral,E08000015,Total,New arrival without a school place,5,131,3.816793893
202021,Academic year,Local authority,E92000001,England,North West,E12000002,344,Wirral,E08000015,Total,Other including pregnancy/childcare,11,131,8.396946564
202021,Academic year,Local authority,E92000001,England,North West,E12000002,344,Wirral,E08000015,Total,Permanent exclusion,14,131,10.6870229
202021,Academic year,Local authority,E92000001,England,North West,E12000002,344,Wirral,E08000015,Total,Setting named on EHC plan,88,131,67.17557252
202021,Academic year,Local authority,E92000001,England,North West,E12000002,350,Bolton,E08000001,Education setting with URN,Total,190,218,87.1559633
202021,Academic year,Local authority,E92000001,England,North West,E12000002,350,Bolton,E08000001,Non-maintained further education college,Total,24,218,11.00917431
202021,Academic year,Local authority,E92000001,England,North West,E12000002,350,Bolton,E08000001,One on one tuition,Total,1,218,0.458715596
202021,Academic year,Local authority,E92000001,England,North West,E12000002,350,Bolton,E08000001,Total,Total,218,218,100
202021,Academic year,Local authority,E92000001,England,North West,E12000002,350,Bolton,E08000001,Total,Permanent exclusion,32,218,14.67889908
202021,Academic year,Local authority,E92000001,England,North West,E12000002,350,Bolton,E08000001,Total,Setting named on EHC plan,186,218,85.32110092
202021,Academic year,Local authority,E92000001,England,North West,E12000002,350,Bolton,E08000001,Work based placement,Total,3,218,1.376146788
202021,Academic year,Local authority,E92000001,England,North West,E12000002,351,Bury,E08000002,Education setting with URN,Total,119,145,82.06896552
202021,Academic year,Local authority,E92000001,England,North West,E12000002,351,Bury,E08000002,One on one tuition,Total,14,145,9.655172413
202021,Academic year,Local authority,E92000001,England,North West,E12000002,351,Bury,E08000002,Other unregistered provider,Total,12,145,8.275862068
202021,Academic year,Local authority,E92000001,England,North West,E12000002,351,Bury,E08000002,Total,Total,145,145,100
202021,Academic year,Local authority,E92000001,England,North West,E12000002,351,Bury,E08000002,Total,New arrival without a school place,1,145,0.689655172
202021,Academic year,Local authority,E92000001,England,North West,E12000002,351,Bury,E08000002,Total,Other including pregnancy/childcare,121,145,83.44827586
202021,Academic year,Local authority,E92000001,England,North West,E12000002,351,Bury,E08000002,Total,Permanent exclusion,7,145,4.827586206
202021,Academic year,Local authority,E92000001,England,North West,E12000002,351,Bury,E08000002,Total,Physical health need,1,145,0.689655172
202021,Academic year,Local authority,E92000001,England,North West,E12000002,351,Bury,E08000002,Total,Setting named on EHC plan,15,145,10.34482759
202021,Academic year,Local authority,E92000001,England,North West,E12000002,352,Manchester,E08000003,Education setting with URN,Total,115,134,85.82089552
202021,Academic year,Local authority,E92000001,England,North West,E12000002,352,Manchester,E08000003,One on one tuition,Total,14,134,10.44776119
202021,Academic year,Local authority,E92000001,England,North West,E12000002,352,Manchester,E08000003,Total,Total,134,134,100
202021,Academic year,Local authority,E92000001,England,North West,E12000002,352,Manchester,E08000003,Total,Setting named on EHC plan,134,134,100
202021,Academic year,Local authority,E92000001,England,North West,E12000002,352,Manchester,E08000003,Work based placement,Total,5,134,3.731343283
202021,Academic year,Local authority,E92000001,England,North West,E12000002,353,Oldham,E08000004,Education setting with URN,Total,49,88,55.68181818
202021,Academic year,Local authority,E92000001,England,North West,E12000002,353,Oldham,E08000004,One on one tuition,Total,19,88,21.59090909
202021,Academic year,Local authority,E92000001,England,North West,E12000002,353,Oldham,E08000004,Other unregistered provider,Total,20,88,22.72727273
202021,Academic year,Local authority,E92000001,England,North West,E12000002,353,Oldham,E08000004,Total,Other including pregnancy/childcare,22,88,25
202021,Academic year,Local authority,E92000001,England,North West,E12000002,353,Oldham,E08000004,Total,Setting named on EHC plan,66,88,75
202021,Academic year,Local authority,E92000001,England,North West,E12000002,353,Oldham,E08000004,Total,Total,88,88,100
202021,Academic year,Local authority,E92000001,England,North West,E12000002,354,Rochdale,E08000005,Education setting with URN,Total,90,90,100
202021,Academic year,Local authority,E92000001,England,North West,E12000002,354,Rochdale,E08000005,Total,Other including pregnancy/childcare,4,90,4.444444444
202021,Academic year,Local authority,E92000001,England,North West,E12000002,354,Rochdale,E08000005,Total,Setting named on EHC plan,86,90,95.55555556
202021,Academic year,Local authority,E92000001,England,North West,E12000002,354,Rochdale,E08000005,Total,Total,90,90,100
202021,Academic year,Local authority,E92000001,England,North West,E12000002,355,Salford,E08000006,Education setting with UKPRN,Total,1,217,0.460829493
202021,Academic year,Local authority,E92000001,England,North West,E12000002,355,Salford,E08000006,Education setting with URN,Total,195,217,89.86175115
202021,Academic year,Local authority,E92000001,England,North West,E12000002,355,Salford,E08000006,One on one tuition,Total,17,217,7.834101382
202021,Academic year,Local authority,E92000001,England,North West,E12000002,355,Salford,E08000006,Total,Mental health need,5,217,2.304147465
202021,Academic year,Local authority,E92000001,England,North West,E12000002,355,Salford,E08000006,Total,New arrival without a school place,1,217,0.460829493
202021,Academic year,Local authority,E92000001,England,North West,E12000002,355,Salford,E08000006,Total,Other including pregnancy/childcare,24,217,11.05990783
202021,Academic year,Local authority,E92000001,England,North West,E12000002,355,Salford,E08000006,Total,Permanent exclusion,2,217,0.921658986
202021,Academic year,Local authority,E92000001,England,North West,E12000002,355,Salford,E08000006,Total,Physical health need,4,217,1.843317972
202021,Academic year,Local authority,E92000001,England,North West,E12000002,355,Salford,E08000006,Total,Pupil in young offender institutes / secure training centres,3,217,1.382488479
202021,Academic year,Local authority,E92000001,England,North West,E12000002,355,Salford,E08000006,Total,Setting named on EHC plan,178,217,82.02764977
202021,Academic year,Local authority,E92000001,England,North West,E12000002,355,Salford,E08000006,Total,Total,217,217,100
202021,Academic year,Local authority,E92000001,England,North West,E12000002,355,Salford,E08000006,Work based placement,Total,4,217,1.843317972
202021,Academic year,Local authority,E92000001,England,North West,E12000002,356,Stockport,E08000007,Education setting with URN,Total,140,155,90.32258065
202021,Academic year,Local authority,E92000001,England,North West,E12000002,356,Stockport,E08000007,Non-maintained further education college,Total,1,155,0.64516129
202021,Academic year,Local authority,E92000001,England,North West,E12000002,356,Stockport,E08000007,One on one tuition,Total,4,155,2.580645161
202021,Academic year,Local authority,E92000001,England,North West,E12000002,356,Stockport,E08000007,Other unregistered provider,Total,10,155,6.451612903
202021,Academic year,Local authority,E92000001,England,North West,E12000002,356,Stockport,E08000007,Total,Other including pregnancy/childcare,26,155,16.77419355
202021,Academic year,Local authority,E92000001,England,North West,E12000002,356,Stockport,E08000007,Total,Physical health need,1,155,0.64516129
202021,Academic year,Local authority,E92000001,England,North West,E12000002,356,Stockport,E08000007,Total,Pupil in young offender institutes / secure training centres,1,155,0.64516129
202021,Academic year,Local authority,E92000001,England,North West,E12000002,356,Stockport,E08000007,Total,Setting named on EHC plan,127,155,81.93548387
202021,Academic year,Local authority,E92000001,England,North West,E12000002,356,Stockport,E08000007,Total,Total,155,155,100
202021,Academic year,Local authority,E92000001,England,North West,E12000002,357,Tameside,E08000008,Education setting with URN,Total,125,149,83.89261745
202021,Academic year,Local authority,E92000001,England,North West,E12000002,357,Tameside,E08000008,One on one tuition,Total,17,149,11.40939597
202021,Academic year,Local authority,E92000001,England,North West,E12000002,357,Tameside,E08000008,Other unregistered provider,Total,2,149,1.342281879
202021,Academic year,Local authority,E92000001,England,North West,E12000002,357,Tameside,E08000008,Total,Other including pregnancy/childcare,21,149,14.09395973
202021,Academic year,Local authority,E92000001,England,North West,E12000002,357,Tameside,E08000008,Total,Setting named on EHC plan,128,149,85.90604027
202021,Academic year,Local authority,E92000001,England,North West,E12000002,357,Tameside,E08000008,Total,Total,149,149,100
202021,Academic year,Local authority,E92000001,England,North West,E12000002,357,Tameside,E08000008,Work based placement,Total,5,149,3.355704697
202021,Academic year,Local authority,E92000001,England,North West,E12000002,358,Trafford,E08000009,Education setting with URN,Total,60,61,98.36065574
202021,Academic year,Local authority,E92000001,England,North West,E12000002,358,Trafford,E08000009,Other unregistered provider,Total,1,61,1.639344262
202021,Academic year,Local authority,E92000001,England,North West,E12000002,358,Trafford,E08000009,Total,Other including pregnancy/childcare,2,61,3.278688524
202021,Academic year,Local authority,E92000001,England,North West,E12000002,358,Trafford,E08000009,Total,Permanent exclusion,2,61,3.278688524
202021,Academic year,Local authority,E92000001,England,North West,E12000002,358,Trafford,E08000009,Total,Setting named on EHC plan,57,61,93.44262295
202021,Academic year,Local authority,E92000001,England,North West,E12000002,358,Trafford,E08000009,Total,Total,61,61,100
202021,Academic year,Local authority,E92000001,England,North West,E12000002,359,Wigan,E08000010,Education setting with UKPRN,Total,1,225,0.444444444
202021,Academic year,Local authority,E92000001,England,North West,E12000002,359,Wigan,E08000010,Education setting with URN,Total,122,225,54.22222222
202021,Academic year,Local authority,E92000001,England,North West,E12000002,359,Wigan,E08000010,Non-maintained further education college,Total,11,225,4.888888888
202021,Academic year,Local authority,E92000001,England,North West,E12000002,359,Wigan,E08000010,One on one tuition,Total,6,225,2.666666666
202021,Academic year,Local authority,E92000001,England,North West,E12000002,359,Wigan,E08000010,Other unregistered provider,Total,84,225,37.33333333
202021,Academic year,Local authority,E92000001,England,North West,E12000002,359,Wigan,E08000010,Total,Mental health need,6,225,2.666666666
202021,Academic year,Local authority,E92000001,England,North West,E12000002,359,Wigan,E08000010,Total,New arrival without a school place,4,225,1.777777777
202021,Academic year,Local authority,E92000001,England,North West,E12000002,359,Wigan,E08000010,Total,Other including pregnancy/childcare,83,225,36.88888889
202021,Academic year,Local authority,E92000001,England,North West,E12000002,359,Wigan,E08000010,Total,Permanent exclusion,18,225,8
202021,Academic year,Local authority,E92000001,England,North West,E12000002,359,Wigan,E08000010,Total,Setting named on EHC plan,114,225,50.66666667
202021,Academic year,Local authority,E92000001,England,North West,E12000002,359,Wigan,E08000010,Total,Total,225,225,100
202021,Academic year,Local authority,E92000001,England,North West,E12000002,359,Wigan,E08000010,Work based placement,Total,1,225,0.444444444
202021,Academic year,Local authority,E92000001,England,North West,E12000002,876,Halton,E06000006,Education setting with URN,Total,80,80,100
202021,Academic year,Local authority,E92000001,England,North West,E12000002,876,Halton,E06000006,Total,Mental health need,1,80,1.25
202021,Academic year,Local authority,E92000001,England,North West,E12000002,876,Halton,E06000006,Total,Setting named on EHC plan,79,80,98.75
202021,Academic year,Local authority,E92000001,England,North West,E12000002,876,Halton,E06000006,Total,Total,80,80,100
202021,Academic year,Local authority,E92000001,England,North West,E12000002,877,Warrington,E06000007,Education setting with URN,Total,95,108,87.96296296
202021,Academic year,Local authority,E92000001,England,North West,E12000002,877,Warrington,E06000007,Non-maintained further education college,Total,7,108,6.481481481
202021,Academic year,Local authority,E92000001,England,North West,E12000002,877,Warrington,E06000007,Other unregistered provider,Total,6,108,5.555555555
202021,Academic year,Local authority,E92000001,England,North West,E12000002,877,Warrington,E06000007,Total,Other including pregnancy/childcare,5,108,4.629629629
202021,Academic year,Local authority,E92000001,England,North West,E12000002,877,Warrington,E06000007,Total,Pupil in young offender institutes / secure training centres,1,108,0.925925925
202021,Academic year,Local authority,E92000001,England,North West,E12000002,877,Warrington,E06000007,Total,Setting named on EHC plan,102,108,94.44444444
202021,Academic year,Local authority,E92000001,England,North West,E12000002,877,Warrington,E06000007,Total,Total,108,108,100
202021,Academic year,Local authority,E92000001,England,North West,E12000002,888,Lancashire,E10000017,Education setting with URN,Total,80,653,12.25114855
202021,Academic year,Local authority,E92000001,England,North West,E12000002,888,Lancashire,E10000017,Non-maintained further education college,Total,1,653,0.153139356
202021,Academic year,Local authority,E92000001,England,North West,E12000002,888,Lancashire,E10000017,One on one tuition,Total,292,653,44.71669219
202021,Academic year,Local authority,E92000001,England,North West,E12000002,888,Lancashire,E10000017,Other unregistered provider,Total,276,653,42.26646248
202021,Academic year,Local authority,E92000001,England,North West,E12000002,888,Lancashire,E10000017,Total,New arrival without a school place,56,653,8.575803981
202021,Academic year,Local authority,E92000001,England,North West,E12000002,888,Lancashire,E10000017,Total,Other including pregnancy/childcare,107,653,16.38591118
202021,Academic year,Local authority,E92000001,England,North West,E12000002,888,Lancashire,E10000017,Total,Permanent exclusion,415,653,63.55283308
202021,Academic year,Local authority,E92000001,England,North West,E12000002,888,Lancashire,E10000017,Total,Physical health need,23,653,3.522205206
202021,Academic year,Local authority,E92000001,England,North West,E12000002,888,Lancashire,E10000017,Total,Setting named on EHC plan,52,653,7.963246554
202021,Academic year,Local authority,E92000001,England,North West,E12000002,888,Lancashire,E10000017,Total,Total,653,653,100
202021,Academic year,Local authority,E92000001,England,North West,E12000002,888,Lancashire,E10000017,Work based placement,Total,4,653,0.612557427
202021,Academic year,Local authority,E92000001,England,North West,E12000002,889,Blackburn with Darwen,E06000008,Education setting with UKPRN,Total,2,60,3.333333333
202021,Academic year,Local authority,E92000001,England,North West,E12000002,889,Blackburn with Darwen,E06000008,Education setting with URN,Total,58,60,96.66666667
202021,Academic year,Local authority,E92000001,England,North West,E12000002,889,Blackburn with Darwen,E06000008,Total,Setting named on EHC plan,60,60,100
202021,Academic year,Local authority,E92000001,England,North West,E12000002,889,Blackburn with Darwen,E06000008,Total,Total,60,60,100
202021,Academic year,Local authority,E92000001,England,North West,E12000002,890,Blackpool,E06000009,Education setting with URN,Total,125,128,97.65625
202021,Academic year,Local authority,E92000001,England,North West,E12000002,890,Blackpool,E06000009,Non-maintained further education college,Total,1,128,0.78125
202021,Academic year,Local authority,E92000001,England,North West,E12000002,890,Blackpool,E06000009,One on one tuition,Total,1,128,0.78125
202021,Academic year,Local authority,E92000001,England,North West,E12000002,890,Blackpool,E06000009,Other unregistered provider,Total,1,128,0.78125
202021,Academic year,Local authority,E92000001,England,North West,E12000002,890,Blackpool,E06000009,Total,Mental health need,1,128,0.78125
202021,Academic year,Local authority,E92000001,England,North West,E12000002,890,Blackpool,E06000009,Total,Other including pregnancy/childcare,32,128,25
202021,Academic year,Local authority,E92000001,England,North West,E12000002,890,Blackpool,E06000009,Total,Setting named on EHC plan,95,128,74.21875
202021,Academic year,Local authority,E92000001,England,North West,E12000002,890,Blackpool,E06000009,Total,Total,128,128,100
202021,Academic year,Local authority,E92000001,England,North West,E12000002,895,Cheshire East,E06000049,Education setting with URN,Total,291,307,94.78827362
202021,Academic year,Local authority,E92000001,England,North West,E12000002,895,Cheshire East,E06000049,One on one tuition,Total,14,307,4.560260586
202021,Academic year,Local authority,E92000001,England,North West,E12000002,895,Cheshire East,E06000049,Other unregistered provider,Total,2,307,0.651465798
202021,Academic year,Local authority,E92000001,England,North West,E12000002,895,Cheshire East,E06000049,Total,Mental health need,4,307,1.302931596
202021,Academic year,Local authority,E92000001,England,North West,E12000002,895,Cheshire East,E06000049,Total,New arrival without a school place,1,307,0.325732899
202021,Academic year,Local authority,E92000001,England,North West,E12000002,895,Cheshire East,E06000049,Total,Other including pregnancy/childcare,11,307,3.583061889
202021,Academic year,Local authority,E92000001,England,North West,E12000002,895,Cheshire East,E06000049,Total,Physical health need,1,307,0.325732899
202021,Academic year,Local authority,E92000001,England,North West,E12000002,895,Cheshire East,E06000049,Total,Pupil in young offender institutes / secure training centres,1,307,0.325732899
202021,Academic year,Local authority,E92000001,England,North West,E12000002,895,Cheshire East,E06000049,Total,Setting named on EHC plan,289,307,94.13680782
202021,Academic year,Local authority,E92000001,England,North West,E12000002,895,Cheshire East,E06000049,Total,Total,307,307,100
202021,Academic year,Local authority,E92000001,England,North West,E12000002,896,Cheshire West and Chester,E06000050,Education setting with URN,Total,63,71,88.73239437
202021,Academic year,Local authority,E92000001,England,North West,E12000002,896,Cheshire West and Chester,E06000050,Non-maintained further education college,Total,3,71,4.225352112
202021,Academic year,Local authority,E92000001,England,North West,E12000002,896,Cheshire West and Chester,E06000050,One on one tuition,Total,4,71,5.633802816
202021,Academic year,Local authority,E92000001,England,North West,E12000002,896,Cheshire West and Chester,E06000050,Other unregistered provider,Total,1,71,1.408450704
202021,Academic year,Local authority,E92000001,England,North West,E12000002,896,Cheshire West and Chester,E06000050,Total,Pupil in young offender institutes / secure training centres,1,71,1.408450704
202021,Academic year,Local authority,E92000001,England,North West,E12000002,896,Cheshire West and Chester,E06000050,Total,Setting named on EHC plan,70,71,98.5915493
202021,Academic year,Local authority,E92000001,England,North West,E12000002,896,Cheshire West and Chester,E06000050,Total,Total,71,71,100
202021,Academic year,Local authority,E92000001,England,North West,E12000002,909,Cumbria,E10000006,Education setting with URN,Total,199,231,86.14718615
202021,Academic year,Local authority,E92000001,England,North West,E12000002,909,Cumbria,E10000006,Non-maintained further education college,Total,2,231,0.865800865
202021,Academic year,Local authority,E92000001,England,North West,E12000002,909,Cumbria,E10000006,One on one tuition,Total,28,231,12.12121212
202021,Academic year,Local authority,E92000001,England,North West,E12000002,909,Cumbria,E10000006,Total,Other including pregnancy/childcare,16,231,6.926406926
202021,Academic year,Local authority,E92000001,England,North West,E12000002,909,Cumbria,E10000006,Total,Pupil in young offender institutes / secure training centres,1,231,0.432900432
202021,Academic year,Local authority,E92000001,England,North West,E12000002,909,Cumbria,E10000006,Total,Setting named on EHC plan,214,231,92.64069264
202021,Academic year,Local authority,E92000001,England,North West,E12000002,909,Cumbria,E10000006,Total,Total,231,231,100
202021,Academic year,Local authority,E92000001,England,North West,E12000002,909,Cumbria,E10000006,Work based placement,Total,2,231,0.865800865
202021,Academic year,Local authority,E92000001,England,South East,E12000008,825,Buckinghamshire,E06000060,Education setting with URN,Total,256,307,83.38762215
202021,Academic year,Local authority,E92000001,England,South East,E12000008,825,Buckinghamshire,E06000060,Non-maintained further education college,Total,14,307,4.560260586
202021,Academic year,Local authority,E92000001,England,South East,E12000008,825,Buckinghamshire,E06000060,One on one tuition,Total,27,307,8.794788273
202021,Academic year,Local authority,E92000001,England,South East,E12000008,825,Buckinghamshire,E06000060,Other unregistered provider,Total,1,307,0.325732899
202021,Academic year,Local authority,E92000001,England,South East,E12000008,825,Buckinghamshire,E06000060,Total,Mental health need,1,307,0.325732899
202021,Academic year,Local authority,E92000001,England,South East,E12000008,825,Buckinghamshire,E06000060,Total,Other including pregnancy/childcare,16,307,5.211726384
202021,Academic year,Local authority,E92000001,England,South East,E12000008,825,Buckinghamshire,E06000060,Total,Permanent exclusion,2,307,0.651465798
202021,Academic year,Local authority,E92000001,England,South East,E12000008,825,Buckinghamshire,E06000060,Total,Setting named on EHC plan,288,307,93.81107492
202021,Academic year,Local authority,E92000001,England,South East,E12000008,825,Buckinghamshire,E06000060,Total,Total,307,307,100
202021,Academic year,Local authority,E92000001,England,South East,E12000008,825,Buckinghamshire,E06000060,Work based placement,Total,9,307,2.931596091
202021,Academic year,Local authority,E92000001,England,South East,E12000008,826,Milton Keynes,E06000042,Education setting with URN,Total,61,78,78.20512821
202021,Academic year,Local authority,E92000001,England,South East,E12000008,826,Milton Keynes,E06000042,Other unregistered provider,Total,17,78,21.79487179
202021,Academic year,Local authority,E92000001,England,South East,E12000008,826,Milton Keynes,E06000042,Total,Mental health need,7,78,8.974358974
202021,Academic year,Local authority,E92000001,England,South East,E12000008,826,Milton Keynes,E06000042,Total,Other including pregnancy/childcare,15,78,19.23076923
202021,Academic year,Local authority,E92000001,England,South East,E12000008,826,Milton Keynes,E06000042,Total,Pupil in young offender institutes / secure training centres,1,78,1.282051282
202021,Academic year,Local authority,E92000001,England,South East,E12000008,826,Milton Keynes,E06000042,Total,Setting named on EHC plan,55,78,70.51282051
202021,Academic year,Local authority,E92000001,England,South East,E12000008,826,Milton Keynes,E06000042,Total,Total,78,78,100
202021,Academic year,Local authority,E92000001,England,South East,E12000008,845,East Sussex,E10000011,Education setting with URN,Total,284,287,98.95470383
202021,Academic year,Local authority,E92000001,England,South East,E12000008,845,East Sussex,E10000011,One on one tuition,Total,3,287,1.045296167
202021,Academic year,Local authority,E92000001,England,South East,E12000008,845,East Sussex,E10000011,Total,Setting named on EHC plan,287,287,100
202021,Academic year,Local authority,E92000001,England,South East,E12000008,845,East Sussex,E10000011,Total,Total,287,287,100
202021,Academic year,Local authority,E92000001,England,South East,E12000008,846,Brighton and Hove,E06000043,Education setting with URN,Total,79,84,94.04761905
202021,Academic year,Local authority,E92000001,England,South East,E12000008,846,Brighton and Hove,E06000043,One on one tuition,Total,5,84,5.952380952
202021,Academic year,Local authority,E92000001,England,South East,E12000008,846,Brighton and Hove,E06000043,Total,Setting named on EHC plan,84,84,100
202021,Academic year,Local authority,E92000001,England,South East,E12000008,846,Brighton and Hove,E06000043,Total,Total,84,84,100
202021,Academic year,Local authority,E92000001,England,South East,E12000008,850,Hampshire,E10000014,Education setting with URN,Total,619,742,83.42318059
202021,Academic year,Local authority,E92000001,England,South East,E12000008,850,Hampshire,E10000014,Non-maintained further education college,Total,4,742,0.539083557
202021,Academic year,Local authority,E92000001,England,South East,E12000008,850,Hampshire,E10000014,One on one tuition,Total,114,742,15.3638814
202021,Academic year,Local authority,E92000001,England,South East,E12000008,850,Hampshire,E10000014,Other unregistered provider,Total,5,742,0.673854447
202021,Academic year,Local authority,E92000001,England,South East,E12000008,850,Hampshire,E10000014,Total,Other including pregnancy/childcare,51,742,6.873315363
202021,Academic year,Local authority,E92000001,England,South East,E12000008,850,Hampshire,E10000014,Total,Permanent exclusion,2,742,0.269541778
202021,Academic year,Local authority,E92000001,England,South East,E12000008,850,Hampshire,E10000014,Total,Pupil in young offender institutes / secure training centres,3,742,0.404312668
202021,Academic year,Local authority,E92000001,England,South East,E12000008,850,Hampshire,E10000014,Total,Setting named on EHC plan,686,742,92.45283019
202021,Academic year,Local authority,E92000001,England,South East,E12000008,850,Hampshire,E10000014,Total,Total,742,742,100
202021,Academic year,Local authority,E92000001,England,South East,E12000008,851,Portsmouth,E06000044,Education setting with URN,Total,31,31,100
202021,Academic year,Local authority,E92000001,England,South East,E12000008,851,Portsmouth,E06000044,Total,Other including pregnancy/childcare,1,31,3.225806451
202021,Academic year,Local authority,E92000001,England,South East,E12000008,851,Portsmouth,E06000044,Total,Setting named on EHC plan,30,31,96.77419355
202021,Academic year,Local authority,E92000001,England,South East,E12000008,851,Portsmouth,E06000044,Total,Total,31,31,100
202021,Academic year,Local authority,E92000001,England,South East,E12000008,852,Southampton,E06000045,Education setting with UKPRN,Total,1,70,1.428571428
202021,Academic year,Local authority,E92000001,England,South East,E12000008,852,Southampton,E06000045,Education setting with URN,Total,51,70,72.85714286
202021,Academic year,Local authority,E92000001,England,South East,E12000008,852,Southampton,E06000045,Non-maintained further education college,Total,4,70,5.714285714
202021,Academic year,Local authority,E92000001,England,South East,E12000008,852,Southampton,E06000045,One on one tuition,Total,13,70,18.57142857
202021,Academic year,Local authority,E92000001,England,South East,E12000008,852,Southampton,E06000045,Other unregistered provider,Total,1,70,1.428571428
202021,Academic year,Local authority,E92000001,England,South East,E12000008,852,Southampton,E06000045,Total,Mental health need,1,70,1.428571428
202021,Academic year,Local authority,E92000001,England,South East,E12000008,852,Southampton,E06000045,Total,New arrival without a school place,1,70,1.428571428
202021,Academic year,Local authority,E92000001,England,South East,E12000008,852,Southampton,E06000045,Total,Other including pregnancy/childcare,20,70,28.57142857
202021,Academic year,Local authority,E92000001,England,South East,E12000008,852,Southampton,E06000045,Total,Physical health need,2,70,2.857142857
202021,Academic year,Local authority,E92000001,England,South East,E12000008,852,Southampton,E06000045,Total,Setting named on EHC plan,46,70,65.71428571
202021,Academic year,Local authority,E92000001,England,South East,E12000008,852,Southampton,E06000045,Total,Total,70,70,100
202021,Academic year,Local authority,E92000001,England,South East,E12000008,867,Bracknell Forest,E06000036,Education setting with URN,Total,83,90,92.22222222
202021,Academic year,Local authority,E92000001,England,South East,E12000008,867,Bracknell Forest,E06000036,One on one tuition,Total,4,90,4.444444444
202021,Academic year,Local authority,E92000001,England,South East,E12000008,867,Bracknell Forest,E06000036,Other unregistered provider,Total,3,90,3.333333333
202021,Academic year,Local authority,E92000001,England,South East,E12000008,867,Bracknell Forest,E06000036,Total,Mental health need,1,90,1.111111111
202021,Academic year,Local authority,E92000001,England,South East,E12000008,867,Bracknell Forest,E06000036,Total,New arrival without a school place,3,90,3.333333333
202021,Academic year,Local authority,E92000001,England,South East,E12000008,867,Bracknell Forest,E06000036,Total,Other including pregnancy/childcare,4,90,4.444444444
202021,Academic year,Local authority,E92000001,England,South East,E12000008,867,Bracknell Forest,E06000036,Total,Pupil in young offender institutes / secure training centres,1,90,1.111111111
202021,Academic year,Local authority,E92000001,England,South East,E12000008,867,Bracknell Forest,E06000036,Total,Setting named on EHC plan,81,90,90
202021,Academic year,Local authority,E92000001,England,South East,E12000008,867,Bracknell Forest,E06000036,Total,Total,90,90,100
202021,Academic year,Local authority,E92000001,England,South East,E12000008,868,Windsor and Maidenhead,E06000040,Education setting with URN,Total,79,79,100
202021,Academic year,Local authority,E92000001,England,South East,E12000008,868,Windsor and Maidenhead,E06000040,Total,New arrival without a school place,1,79,1.265822784
202021,Academic year,Local authority,E92000001,England,South East,E12000008,868,Windsor and Maidenhead,E06000040,Total,Permanent exclusion,1,79,1.265822784
202021,Academic year,Local authority,E92000001,England,South East,E12000008,868,Windsor and Maidenhead,E06000040,Total,Physical health need,1,79,1.265822784
202021,Academic year,Local authority,E92000001,England,South East,E12000008,868,Windsor and Maidenhead,E06000040,Total,Setting named on EHC plan,76,79,96.20253165
202021,Academic year,Local authority,E92000001,England,South East,E12000008,868,Windsor and Maidenhead,E06000040,Total,Total,79,79,100
202021,Academic year,Local authority,E92000001,England,South East,E12000008,869,West Berkshire,E06000037,Education setting with URN,Total,78,78,100
202021,Academic year,Local authority,E92000001,England,South East,E12000008,869,West Berkshire,E06000037,Total,Other including pregnancy/childcare,9,78,11.53846154
202021,Academic year,Local authority,E92000001,England,South East,E12000008,869,West Berkshire,E06000037,Total,Permanent exclusion,1,78,1.282051282
202021,Academic year,Local authority,E92000001,England,South East,E12000008,869,West Berkshire,E06000037,Total,Setting named on EHC plan,68,78,87.17948718
202021,Academic year,Local authority,E92000001,England,South East,E12000008,869,West Berkshire,E06000037,Total,Total,78,78,100
202021,Academic year,Local authority,E92000001,England,South East,E12000008,870,Reading,E06000038,Education setting with URN,Total,57,81,70.37037037
202021,Academic year,Local authority,E92000001,England,South East,E12000008,870,Reading,E06000038,Non-maintained further education college,Total,13,81,16.04938272
202021,Academic year,Local authority,E92000001,England,South East,E12000008,870,Reading,E06000038,One on one tuition,Total,11,81,13.58024691
202021,Academic year,Local authority,E92000001,England,South East,E12000008,870,Reading,E06000038,Total,Mental health need,2,81,2.469135802
202021,Academic year,Local authority,E92000001,England,South East,E12000008,870,Reading,E06000038,Total,Permanent exclusion,2,81,2.469135802
202021,Academic year,Local authority,E92000001,England,South East,E12000008,870,Reading,E06000038,Total,Setting named on EHC plan,77,81,95.0617284
202021,Academic year,Local authority,E92000001,England,South East,E12000008,870,Reading,E06000038,Total,Total,81,81,100
202021,Academic year,Local authority,E92000001,England,South East,E12000008,871,Slough,E06000039,Education setting with URN,Total,65,71,91.54929577
202021,Academic year,Local authority,E92000001,England,South East,E12000008,871,Slough,E06000039,One on one tuition,Total,3,71,4.225352112
202021,Academic year,Local authority,E92000001,England,South East,E12000008,871,Slough,E06000039,Other unregistered provider,Total,3,71,4.225352112
202021,Academic year,Local authority,E92000001,England,South East,E12000008,871,Slough,E06000039,Total,Other including pregnancy/childcare,22,71,30.98591549
202021,Academic year,Local authority,E92000001,England,South East,E12000008,871,Slough,E06000039,Total,Pupil in young offender institutes / secure training centres,2,71,2.816901408
202021,Academic year,Local authority,E92000001,England,South East,E12000008,871,Slough,E06000039,Total,Setting named on EHC plan,47,71,66.1971831
202021,Academic year,Local authority,E92000001,England,South East,E12000008,871,Slough,E06000039,Total,Total,71,71,100
